stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
5124,12045,HILDA AVE AT MOORE PARK AVE NORTH SIDE,,43.792736,-79.427045,,,,,1
5125,1418,OCONNOR DR AT NORTHBROOK RD,,43.695741,-79.338346,,,,,1
5126,8706,WESTON RD AT CLOUSTON AVE,,43.694624,-79.506148,,,,,2
5127,7176,SHEPPARD AVE EAST AT ROUGE RIVER DR (EAST),,43.806486,-79.180046,,,,,1
5128,9865,BENTON RD AT COLVILLE RD,,43.707841,-79.470907,,,,,1
5129,7205,SHEPPARD AVE EAST AT LONGMORE ST EAST SIDE,,43.764666,-79.39621,,,,,1
5130,1430,ORFUS RD AT DUFFERIN ST,,43.720169,-79.45695,,,,,1
5131,2048,DUFFERIN ST AT EVERSFIELD RD,,43.686836,-79.44654,,,,,1
5132,4520,OVERLEA BLVD AT THORNCLIFFE PARK DR (WEST),,43.704776,-79.349853,,,,,1
5133,2027,DUFFERIN ST AT CELT AVE NORTH SIDE,,43.718016,-79.455386,,,,,1
5134,2693,HAROLD EVANS CRES AT TEMPO AVE,,43.804859,-79.342996,,,,,1
5135,9593,MCLEVIN AVE AT TAPSCOTT RD WEST SIDE,,43.804911,-79.227198,,,,,1
5136,8124,SPADINA AVE AT HARBORD ST SOUTH SIDE,,43.662648,-79.401984,,,,,1
5137,13687,CONSUMERS RD AT HALLCROWN PL,,43.771524,-79.323434,,,,,1
5138,11929,WEST PROMENADE AT NEW WESTMINSTER DR,,43.80618,-79.455443,,,,,2
5141,4169,KING ST WEST AT DUNN AVE,,43.637837,-79.433063,,,,,2
5142,7066,RUNNYMEDE RD AT MORNINGSIDE AVE NORTH SIDE,,43.646227,-79.474214,,,,,1
5143,6314,COMMISSIONERS ST AT BOUCHETTE ST,,43.650831,-79.339932,,,,,2
5144,3746,HULLMAR DR AT SHOREHAM DR,,43.766797,-79.528379,,,,,1
5145,5218,LANSDOWNE AVE AT QUEEN ST WEST,,43.640886,-79.436848,,,,,1
5146,13364,COMMISSIONERS ST AT DON ROADWAY,,43.64837,-79.345127,,,,,1
5147,4211,KINGSTON RD AT CATHEDRAL BLUFFS DR,,43.724857,-79.232508,,,,,1
5148,5956,OSSINGTON AVE AT COLLEGE ST,,43.654282,-79.422547,,,,,1
5149,7499,ARROW RD AT GAIL GROVE SOUTH SIDE,,43.737782,-79.529927,,,,,1
5150,5056,EASTDALE AVE AT GOODWOOD PARK CRES,,43.694573,-79.300774,,,,,1
5151,11097,BRIMORTON DR AT LINVILLE RD,,43.770268,-79.216367,,,,,1
5152,7983,MONTRESSOR DR AT TROON CT NORTH SIDE,,43.758592,-79.391835,,,,,1
5153,1188,JONES AVE AT GERRARD ST EAST,,43.669347,-79.335743,,,,,1
5154,8462,VICTORIA PARK AVE AT ST BEDES RD,,43.703375,-79.293554,,,,,2
5155,6385,FLEMINGTON RD AT REPLIN RD EAST SIDE,,43.719457,-79.443253,,,,,1
5156,9377,DAVENPORT RD AT BATHURST ST,,43.676778,-79.415368,,,,,1
5157,6090,SHEPPARD AVE WEST AT DOWNSVIEW DELLS PARK,,43.742465,-79.496512,,,,,1
5158,10240,MAYBROOK DR AT PASSMORE AVE SOUTH SIDE,,43.827716,-79.261784,,,,,1
5159,11622,ROGERS RD AT BOON AVE,,43.684805,-79.449172,,,,,2
5160,4242,KINGSTON RD AT MCNAB BLVD,,43.72896,-79.228287,,,,,1
5161,12018,MCNICOLL AVE AT KENNEDY RD,,43.811982,-79.302128,,,,,1
5162,4057,KEELE ST AT YPRES RD,,43.68743,-79.473783,,,,,1
5163,5540,MAPLE LEAF DR AT VEERLAND DR WEST SIDE,,43.711946,-79.492171,,,,,1
5164,7685,ELLESMERE RD AT BRIMLEY RD,,43.770303,-79.261001,,,,,1
5165,981,DUFFERIN ST AT FINCH AVE WEST,,43.769172,-79.467188,,,,,1
5166,9461,LUMSDEN AVE AT MAIN ST,,43.694929,-79.304642,,,,,2
5167,1413,OCONNOR DR AT DONLANDS AVE WEST SIDE,,43.694605,-79.343539,,,,,1
5168,8416,VAUGHAN RD AT LOUISE AVE,,43.684699,-79.421621,,,,,1
5169,5106,GARY DR AT WENDELL AVE WEST SIDE,,43.709852,-79.524542,,,,,1
5170,4928,CULFORD RD AT LAWRENCE AVE WEST,,43.706222,-79.487509,,,,,1
5172,8390,88 UPPER CANADA DR,,43.755244,-79.403659,,,,,2
5173,3897,JANE ST AT GILTSPUR DR,,43.734721,-79.512059,,,,,1
5175,9864,BENTON RD AT LAWRENCE AVE WEST SOUTH SIDE,,43.709849,-79.471761,,,,,1
5176,12041,QUEENS PLATE DR (EAST) AT HARNESS RD SOUTH SIDE,,43.720175,-79.594413,,,,,1
5177,1872,DAVISVILLE AVE AT CLEVELAND ST,,43.702242,-79.377901,,,,,1
5178,12026,MCNICOLL AVE AT MIDDLEFIELD RD,,43.819937,-79.262383,,,,,1
5179,6287,CARLAW AVE AT DUNDAS ST EAST,,43.66513,-79.341846,,,,,1
5180,4645,SYMINGTON AVE AT KINGSLEY AVE,,43.668374,-79.45221,,,,,2
5181,2285,EGLINTON AVE EAST AT LAIRD DR WEST SIDE,,43.713582,-79.365203,,,,,1
5184,9403,EVANS AVE AT CARNARVON AVE,,43.620144,-79.504117,,,,,1
5186,1917,DON MILLS RD AT CLIFFWOOD RD (SOUTH) NORTH SIDE,,43.805381,-79.354928,,,,,1
5187,7037,ROYAL YORK RD AT THE WESTWAY,,43.696383,-79.532962,,,,,1
5188,5154,LAKE SHORE BLVD WEST AT FIFTEENTH ST,,43.598665,-79.514396,,,,,2
5189,535,BLOOR ST WEST AT LANSDOWNE AVE,,43.65822,-79.442959,,,,,1
5190,13559,YONGE ST AT AVONDALE AVE NORTH SIDE,,43.758551,-79.410029,,,,,1
5191,11397,1200-1202 YORK MILLS RD,,43.759132,-79.333893,,,,,1
5192,884,DANFORTH AVE AT DONLANDS AVE,,43.680534,-79.337072,,,,,1
5193,6037,ROGERS RD AT SILVERTHORN AVE,,43.682877,-79.463136,,,,,1
5194,4425,LAWRENCE AVE EAST AT VALIA RD,,43.771392,-79.172549,,,,,1
5195,18,ANGLESEY BLVD AT WIMBLETON RD EAST SIDE,,43.664574,-79.52899,,,,,1
5196,3763,ISLINGTON AVE AT BARKER AVE,,43.731993,-79.563174,,,,,1
5197,3328,BELFIELD RD AT C.N EAST SPUR,,43.701466,-79.577974,,,,,1
5198,228,BATHURST ST AT YORK DOWNS DR,,43.747362,-79.436588,,,,,1
5199,1843,375 DANFORTH RD,,43.704862,-79.269264,,,,,2
5200,7705,ELLESMERE RD AT NEILSON RD (SCARBOROUGH CENTENARY HOSPITAL),,43.782805,-79.204762,,,,,1
5201,5984,PAPE AVE AT EASTERN AVE,,43.65903,-79.336743,,,,,1
5202,10560,WARDEN AVE AT MCPHERSON ST,,43.833382,-79.328235,,,,,1
5203,9983,NEILSON RD AT WICKSON TRAIL,,43.801846,-79.217691,,,,,1
5204,14156,7710 MARKHAM RD,,43.853679,-79.255258,,,,,1
5205,2536,FINCH AVE EAST AT PAGE AVE WEST SIDE,,43.786782,-79.384733,,,,,1
5206,10036,KENNEDY RD AT PASSMORE AVE NORTH SIDE,,43.818875,-79.304769,,,,,1
5207,4877,CHURCH ST AT CYPRESS ST,,43.706615,-79.516833,,,,,2
5208,8482,VICTORIA PARK AVE AT MEDHURST RD,,43.700715,-79.292584,,,,,1
5209,1144,HIGHVIEW AVE AT ANNEKE RD,,43.701075,-79.260018,,,,,1
5210,6052,SHAW ST AT QUEEN ST WEST,,43.644422,-79.416079,,,,,1
5211,4060,KENNEDY RD AT MCNICOLL AVE SOUTH SIDE,,43.811559,-79.301785,,,,,1
5212,2543,FINCH AVE EAST AT RAVEL RD EAST SIDE,,43.790302,-79.365145,,,,,2
5213,7160,SHEPPARD AVE EAST AT BRENYON WAY WEST SIDE,,43.800473,-79.207625,,,,,1
5214,1956,DON MILLS RD AT MOGUL DR,,43.802406,-79.353199,,,,,1
5215,2639,FINCH AVE WEST AT TOPCLIFFE AVE,,43.759008,-79.50946,,,,,1
5216,5661,MCCOWAN RD AT BENLEIGH DR,,43.758218,-79.245956,,,,,1
5218,4954,DANFORTH RD AT LINDEN AVE,,43.721087,-79.257054,,,,,1
5219,7955,LORD SEATON RD AT UPPER CANADA DR,,43.753327,-79.404577,,,,,1
5220,8968,YONGE ST AT CENTRE AVE,,43.791461,-79.418257,,,,,1
5221,8680,400 THE WEST MALL,,43.64317,-79.566764,,,,,1
5223,3420,CHAPLIN CRES AT RUSSELL HILL RD EAST SIDE,,43.701746,-79.414883,,,,,1
5224,1074,GARRATT BLVD AT KATHERINE RD,,43.732227,-79.468997,,,,,1
5225,5418,LAWRENCE AVE WEST AT WESTONA ST EAST SIDE,,43.69728,-79.526961,,,,,1
5226,5832,MT PLEASANT RD AT MANOR RD EAST,,43.704415,-79.388721,,,,,1
5227,1606,SUPERTEST RD AT ALNESS ST WEST SIDE,,43.77674,-79.474998,,,,,2
5228,7058,RUNNYMEDE RD AT DUNDAS ST WEST NORTH SIDE,,43.666091,-79.482223,,,,,1
5229,8245,STEELES AVE EAST AT WALKWAY TO WHITMAN ST,,43.800243,-79.409414,,,,,1
5230,5198,LAKE SHORE BLVD WEST AT ROYAL YORK RD,,43.60382,-79.493033,,,,,2
5232,9668,SIGNET DR AT FINCH AVE WEST NORTH SIDE,,43.754061,-79.536541,,,,,1
5233,2035,DUFFERIN ST AT CROATIA ST SOUTH SIDE,,43.658039,-79.434742,,,,,1
5234,9134,GRANDRAVINE DR AT OLLERTON RD,,43.749592,-79.501884,,,,,1
5235,8495,VICTORIA PARK AVE AT RIPON RD,,43.703874,-79.293941,,,,,1
5236,9268,BERGAMOT AVE AT REXDALE BLVD,,43.713511,-79.55992,,,,,1
5237,7726,ELMHURST DR AT FORDWICH CRES,,43.726312,-79.565479,,,,,2
5239,375,1103 BIRCHMOUNT RD,,43.73706,-79.280486,,,,,1
5240,8799,WILLOWDALE AVE AT CUMMER AVE SOUTH SIDE,,43.788361,-79.409953,,,,,1
5241,3834,ISLINGTON AVE AT RIVERBANK DR,,43.653404,-79.527358,,,,,1
5242,10541,WARDEN AVE AT 14TH AVE,,43.837399,-79.328885,,,,,1
5244,4537,821 PROGRESS AVE,,43.780538,-79.241416,,,,,1
5245,8944,YONGE BLVD AT HARLEY AVE,,43.738148,-79.41173,,,,,1
5246,4212,KINGSTON RD AT CELESTE DR - GUILDWOOD GO STATION,,43.75684,-79.199219,,,,,1
5247,6674,PHARMACY AVE AT CAMILLA CRES NORTH SIDE,,43.713844,-79.292526,,,,,1
5248,11367,100 CONSILIUM PL,,43.777354,-79.250767,,,,,1
5249,9637,BRIMLEY RD AT OAKRIDGE DR,,43.725802,-79.243379,,,,,1
5250,6854,QUEEN ST WEST AT STRACHAN AVE,,43.645241,-79.413308,,,,,1
5251,660,BROADVIEW AVE AT PRETORIA AVE,,43.678521,-79.358476,,,,,1
5252,6950,REXDALE BLVD AT TIDEMORE AVE,,43.714705,-79.585408,,,,,1
5253,442,BIRCHMOUNT RD AT RANSTONE GARDENS,,43.738819,-79.281447,,,,,1
5254,72,AVENUE RD AT WILSON AVE SOUTH SIDE,,43.739264,-79.421518,,,,,1
5255,6398,FOXWELL ST AT SCARLETT RD,,43.669481,-79.501455,,,,,2
5256,3168,WESTLAKE AVE AT WALLINGTON AVE,,43.695028,-79.308431,,,,,2
5257,9450,COSBURN AVE AT DONLANDS AVE EAST SIDE,,43.691216,-79.341093,,,,,1
5258,313,3311 BAYVIEW AVE,,43.790441,-79.39309,,,,,1
5259,3333,BELFIELD RD AT IRON ST,,43.700484,-79.581284,,,,,1
5260,2410,EGLINTON AVE WEST AT SPADINA RD,,43.702476,-79.418838,,,,,2
5261,9093,23 KODIAK CRES,,43.75418,-79.466081,,,,,1
5262,3780,ISLINGTON AVE AT DUNDAS ST WEST,,43.651252,-79.526155,,,,,1
5263,3837,ISLINGTON AVE AT SANDHILL DR,,43.734462,-79.564233,,,,,1
5264,3715,HORNER AVE AT DELTA ST WEST SIDE,,43.603778,-79.536421,,,,,1
5265,585,BLOOR ST WEST AT SPADINA AVE,,43.666541,-79.403982,,,,,1
5266,9686,GERRARD ST EAST AT VICTORIA PARK AVE,,43.686811,-79.286674,,,,,2
5267,5841,MT PLEASANT RD AT SNOWDON AVE,,43.731983,-79.398877,,,,,1
5268,2358,EGLINTON AVE WEST AT GLENHOLME AVE,,43.696854,-79.445081,,,,,1
5269,2463,FAYWOOD BLVD AT BAINBRIDGE AVE,,43.748013,-79.449509,,,,,1
5270,5281,LAWRENCE AVE EAST AT KINGSTON RD,,43.767313,-79.190543,,,,,1
5271,8537,WARDEN AVE AT BOEM AVE,,43.748435,-79.296132,,,,,1
5272,7568,BROOKMERE RD AT ELMHURST DR,,43.728733,-79.572478,,,,,2
5273,7238,OPPOSITE 8270 SHEPPARD AVE EAST,,43.803542,-79.192347,,,,,1
5274,1010,DUPONT ST AT FRANKLIN AVE,,43.665206,-79.454018,,,,,1
5275,7353,SPADINA AVE AT KING ST WEST NORTH SIDE,,43.645998,-79.395149,,,,,1
5277,5363,LAWRENCE AVE WEST AT DUFFLAW RD,,43.712617,-79.460944,,,,,1
5279,10176,KING ST WEST AT PORTLAND ST,,43.644527,-79.39994,,,,,1
5280,4103,KENNEDY RD AT MUNHAM GATE,,43.759482,-79.278888,,,,,1
5283,605,111 BRIDGELAND AVE,,43.725687,-79.462619,,,,,1
5285,312,BAYVIEW AVE AT POST RD,,43.736547,-79.382082,,,,,2
5286,7721,ELLESMERE RD AT WYE VALLEY RD,,43.764958,-79.284138,,,,,1
5288,5768,MORTIMER AVE AT BURLEY AVE,,43.684444,-79.3544,,,,,2
5289,8663,THE WEST MALL AT LEAVENWORTH CRES SOUTH SIDE,,43.634272,-79.561376,,,,,2
5290,6561,OPPOSITE 71 MAYBROOK DR,,43.824338,-79.260937,,,,,1
5292,1252,HIGH PARK LOOP,,43.647681,-79.458045,,,,,2
5293,3182,WILMINGTON AVE AT OVERBROOK PL,,43.762504,-79.456633,,,,,1
5294,6842,QUEEN ST WEST AT LANSDOWNE AVE,,43.640685,-79.436463,,,,,1
5295,583,BLOOR ST WEST AT SHAW ST,,43.662405,-79.423339,,,,,1
5298,8412,VAUGHAN RD AT JESMOND AVE,,43.690431,-79.436933,,,,,1
5299,4063,1400 KENNEDY RD,,43.762743,-79.280142,,,,,1
5300,7445,WESTON RD AT KNOB HILL DR,,43.710855,-79.534766,,,,,2
5302,9580,MCLEVIN AVE AT JOHN TABOR TRAIL,,43.80779,-79.206871,,,,,1
5304,7562,BIRCHMOUNT RD AT ZENITH DR,,43.711213,-79.269937,,,,,1
5305,1539,SHEPPARD AVE EAST AT KENNETH AVE WEST SIDE,,43.762924,-79.405138,,,,,1
5306,1015,DUPONT ST AT LANSDOWNE AVE,,43.666581,-79.446666,,,,,1
5307,5317,LAWRENCE AVE EAST AT SCARBOROUGH GOLF CLUB RD,,43.762057,-79.215531,,,,,1
5309,1569,ST CLAIR AVE EAST AT MIDLAND AVE,,43.718543,-79.251592,,,,,2
5310,7397,VARNA DR AT TUNDRA LANE,,43.719446,-79.4396,,,,,1
5311,8005,ORMONT DR AT BARMAC DR (EAST),,43.764704,-79.547461,,,,,1
5313,9788,OPPOSITE 3030 BIRCHMOUNT RD SCARB HOSPITAL BIRCHMOUNT CAMPUS,,43.803109,-79.308505,,,,,1
5315,9251,THIRTIETH ST AT LAKE SHORE BLVD WEST,,43.595474,-79.529908,,,,,1
5316,6414,GRANTBROOK ST AT HENDON AVE,,43.778127,-79.432277,,,,,1
5317,6272,BROWNS LINE AT VALERMO DR,,43.605912,-79.546909,,,,,1
5318,2953,MORNINGSIDE AVE AT LAWRENCE AVE EAST,,43.768582,-79.186385,,,,,1
5319,5623,MARTIN GROVE RD AT JEFFCOAT DR,,43.718887,-79.583579,,,,,1
5320,6483,KINGSTON RD AT BEECHGROVE DR,,43.776158,-79.173723,,,,,1
5321,5818,MT PLEASANT RD AT GLEN FOREST RD,,43.731393,-79.398814,,,,,2
5322,919,3555 DANFORTH AVE,,43.69403,-79.274904,,,,,1
5323,515,BLOOR ST WEST AT GLENDONWYNNE RD,,43.651718,-79.47393,,,,,1
5324,12199,HUMBERWOOD BLVD AT TOPBANK DR,,43.730432,-79.619758,,,,,2
5325,994,DUPONT ST AT BARTLETT AVE,,43.668801,-79.436702,,,,,2
5326,7513,ARROW RD AT BARTOR RD NORTH SIDE,,43.737823,-79.529694,,,,,1
5327,8919,WOODBINE AVE AT GERRARD ST EAST,,43.680955,-79.310914,,,,,1
5328,13458,OPPOSITE 1111 ARROW RD,,43.751047,-79.534451,,,,,1
5330,8601,WARDEN AVE AT SHERRY RD,,43.723511,-79.286034,,,,,2
5331,7820,HAREFIELD DR AT ELMHURST DR,,43.727709,-79.569248,,,,,2
5332,5381,LAWRENCE AVE WEST AT KEELE ST EAST SIDE,,43.708821,-79.477376,,,,,1
5333,7410,VARNA DR AT RONDALE BLVD SOUTH SIDE,,43.721224,-79.441056,,,,,1
5335,4963,DANFORTH RD AT SEMINOLE AVE,,43.747921,-79.244648,,,,,1
5336,3307,BARKDENE HILL AT LARWOOD BLVD,,43.715441,-79.237913,,,,,2
5337,2475,FERRIS RD AT CURRAN DR,,43.703602,-79.301621,,,,,2
5338,5523,LUMSDEN AVE AT CEDARVALE AVE WEST SIDE,,43.693168,-79.314397,,,,,1
5340,5274,LAWRENCE AVE EAST AT GREENCREST CIRCT EAST SIDE,,43.760144,-79.223083,,,,,1
5341,872,DANFORTH AVE AT BYNG AVE,,43.692932,-79.280266,,,,,1
5342,5717,MIDLAND AVE AT LORD ROBERTS DR (NORTH),,43.741636,-79.26123,,,,,1
5343,2195,DUNDAS ST WEST AT WILMAR RD,,43.634088,-79.541828,,,,,1
5344,11069,WESTON RD AT GUNNS RD SOUTH SIDE,,43.675541,-79.470205,,,,,1
5345,2571,FINCH AVE EAST AT WAYSIDE AVE,,43.80065,-79.299471,,,,,1
5348,8239,STEELES AVE EAST AT VALLONCLIFFE RD,,43.804891,-79.388366,,,,,1
5349,9252,THIRTIETH ST AT LAKE SHORE BLVD WEST NORTH SIDE,,43.595671,-79.529797,,,,,1
5351,4337,KIPLING AVE AT LONGFIELD RD,,43.673677,-79.549483,,,,,1
5352,2589,FINCH AVE WEST AT CHAMPAGNE DR,,43.767646,-79.471686,,,,,1
5353,6253,BERGAMOT AVE AT ISLINGTON AVE,,43.716772,-79.556363,,,,,1
5354,5553,MARKHAM RD AT BLAKE MANOR BLVD SOUTH SIDE,,43.750815,-79.222323,,,,,1
5355,880,DANFORTH AVE AT CHESTER AVE,,43.677439,-79.352076,,,,,1
5356,6137,STEELES AVE EAST AT DON MILLS RD,,43.810993,-79.360998,,,,,1
5357,8833,WILSON AVE AT AGATE RD WEST SIDE,,43.725812,-79.486393,,,,,1
5358,6590,MIDDLEFIELD RD AT NASHDENE RD,,43.817441,-79.261068,,,,,1
5359,9522,OPPOSITE 4000 VICTORIA PARK AVE,,43.813517,-79.340233,,,,,1
5360,504,BLOOR ST WEST AT DOVERCOURT RD,,43.661237,-79.429285,,,,,1
5361,1429,ORFUS RD AT DUFFERIN ST WEST SIDE,,43.720406,-79.456593,,,,,1
5362,14155,MARKHAM RD AT OPPOSITE WALKWAY TO CLANDFIELD ST,,43.859187,-79.256598,,,,,1
5363,1937,DON MILLS RD AT GEORGE HENRY BLVD,,43.773685,-79.346699,,,,,1
5366,305,BAYVIEW AVE AT HOLMES AVE,,43.783024,-79.391817,,,,,1
5367,5547,MAPLE LEAF DR AT STELLA ST,,43.710176,-79.500282,,,,,2
5368,4758,AIRPORT RD AT FLIGHT TRAINING CENTRE,,43.692952,-79.628239,,,,,2
5369,9597,MCLEVIN AVE AT MALVERN ST WEST SIDE,,43.799731,-79.237987,,,,,1
5372,9059,YONGE ST AT STEELES AVE WEST SOUTH SIDE,,43.79729,-79.42005,,,,,1
5373,8233,STEELES AVE EAST AT OLD ENGLISH LANE,,43.804155,-79.392546,,,,,1
5374,4485,130 MILVAN DR,,43.757138,-79.562589,,,,,1
5375,8613,WARDEN AVE AT UPTON RD,,43.718146,-79.283427,,,,,1
5377,10850,1120 TAPSCOTT RD,,43.827823,-79.244068,,,,,1
5378,13474,GERRARD ST EAST AT BLANTYRE AVE EAST SIDE,,43.687475,-79.283636,,,,,1
5379,7975,MILITARY TRAIL AT OLD KINGSTON RD,,43.782049,-79.174233,,,,,1
5380,4860,CARLAW AVE AT VICTOR AVE,,43.669121,-79.34326,,,,,1
5381,5562,MARKHAM RD AT FINCH AVE EAST,,43.813201,-79.243361,,,,,1
5382,3468,DAVENPORT RD AT OLD WESTON RD EAST SIDE,,43.670892,-79.461898,,,,,2
5383,14279,THE QUEENSWAY AT WINDERMERE AVE,,43.637041,-79.470013,,,,,1
5384,5706,MIDLAND AVE AT HAVENDALE RD,,43.793225,-79.281704,,,,,1
5386,8803,WILLOWDALE AVE AT FINCH AVE EAST,,43.7815,-79.406929,,,,,1
5387,5282,LAWRENCE AVE EAST AT KINGSTON RD,,43.767941,-79.188877,,,,,1
5389,6315,COMMISSIONERS ST AT CHERRY ST,,43.645488,-79.352263,,,,,1
5390,2021,DUFFERIN ST AT BOWIE AVE,,43.698016,-79.451269,,,,,2
5391,2417,EGLINTON AVE WEST AT OPPOSITE WALKWAY TO RANGOON RD,,43.670682,-79.577791,,,,,2
5392,3220,YONGE ST AT DAVENPORT RD,,43.672987,-79.387984,,,,,1
5393,5228,4121 LAWRENCE AVE EAST,,43.766708,-79.193248,,,,,1
5394,11075,225 CARRIER DR,,43.74897,-79.615884,,,,,1
5395,1183,JONES AVE AT DANFORTH AVE SOUTH SIDE,,43.679387,-79.340036,,,,,1
5397,11604,MIDDLEFIELD RD AT PASSMORE AVE EAST SIDE,,43.82746,-79.264401,,,,,1
5398,4942,DANFORTH RD AT EGLINTON AVE EAST,,43.737276,-79.24626,,,,,1
5399,186,BATHURST ST AT QUEEN ST WEST,,43.647066,-79.4039,,,,,2
5400,219,BATHURST ST AT WELLS ST,,43.670003,-79.413019,,,,,1
5401,871,DANFORTH AVE AT BROADVIEW AVE,,43.676352,-79.35854,,,,,1
5402,10862,STEELES AVE WEST AT HIGHWAY 27,,43.755222,-79.61449,,,,,1
5403,1360,MILNER AVE AT MARKHAM RD,,43.789447,-79.237386,,,,,1
5406,8022,WOODBINE HEIGHTS BLVD AT PARKVIEW HILL CRES,,43.704593,-79.320873,,,,,1
5407,2148,DUNDAS ST WEST AT THE EAST MALL CRES,,43.63037,-79.549175,,,,,1
5408,9261,STEELES AVE WEST AT GIHON SPRING DR,,43.7591,-79.597122,,,,,1
5409,8825,WILLOWDALE AVE AT SILVERVIEW DR,,43.786934,-79.409788,,,,,1
5410,2516,FINCH AVE EAST AT KENNETH AVE,,43.78032,-79.412517,,,,,1
5411,6760,PHARMACY AVE AT TEESDALE PLACE,,43.696843,-79.285207,,,,,1
5412,7862,HUMBER COLLEGE BLVD AT JOHN GARLAND BLVD WEST SIDE,,43.733587,-79.594019,,,,,2
5413,9521,160 TYCOS DR,,43.703668,-79.462574,,,,,1
5414,8317,STEELES AVE WEST AT YONGE ST WEST SIDE,,43.798021,-79.42066,,,,,1
5417,6147,OPPOSITE 780 TAPSCOTT RD,,43.816808,-79.239042,,,,,1
5418,4655,SYMINGTON AVE AT WALLACE AVE,,43.661194,-79.449242,,,,,1
5419,553,BLOOR ST WEST AT MONTGOMERY RD,,43.646822,-79.514273,,,,,1
5420,5896,OAKWOOD AVE AT CLOVELLY AVE,,43.694727,-79.441622,,,,,1
5421,9565,105 NUGGET AVE,,43.793328,-79.255755,,,,,1
5422,4162,KING ST WEST AT SHAW ST,,43.641309,-79.415217,,,,,1
5423,11697,OPPOSITE 200 BROCKPORT DR,,43.701588,-79.588513,,,,,2
5424,7773,GENTIAN DR AT SAGAMORE CRES,,43.665011,-79.584841,,,,,1
5425,2651,GELNORCHY RD AT SAINTFIELD AVE NORTH SIDE,,43.728709,-79.364892,,,,,1
5426,7253,SHEPPARD AVE EAST AT OPPOSITE WALKWAY TO WINSTANLY CRES,,43.799679,-79.210016,,,,,2
5427,12029,MCNICOLL AVE AT MCCOWAN RD,,43.818092,-79.271744,,,,,1
5428,3187,WILMINGTON AVE AT SHEPPARD AVE WEST,,43.752832,-79.452277,,,,,1
5429,8473,VICTORIA PARK AVE AT IVORDALE CRES (SOUTH),,43.752759,-79.313327,,,,,1
5430,5146,LAIRD DR AT VANDERHOOF AVE,,43.711648,-79.363909,,,,,1
5431,8413,VAUGHAN RD AT KENWOOD AVE,,43.68762,-79.423454,,,,,1
5433,7316,SHERBOURNE ST AT FRONT ST EAST,,43.650224,-79.367695,,,,,1
5434,288,BAYVIEW AVE AT EMPRESS AVE SOUTH SIDE,,43.77398,-79.389824,,,,,1
5435,11543,176 JOHN GARLAND BLVD,,43.732537,-79.587087,,,,,1
5436,1076,GARRATT BLVD AT REGENT RD SOUTH SIDE,,43.730975,-79.46846,,,,,1
5437,9097,STEEPROCK DR AT CHESSWOOD DR,,43.75741,-79.474874,,,,,1
5439,961,DONLANDS AVE AT COSBURN AVE,,43.691019,-79.341513,,,,,1
5441,2533,FINCH AVE EAST AT MIDDLEFIELD RD,,43.810081,-79.257463,,,,,1
5442,6937,REXDALE BLVD AT BRYDON DR,,43.711516,-79.571654,,,,,1
5444,1181,JONES AVE AT BOULTBEE AVE,,43.672811,-79.337042,,,,,1
5446,6646,PARLIAMENT ST AT SHUTER ST,,43.656843,-79.364855,,,,,1
5447,4168,KING ST WEST AT DUNN AVE,,43.637647,-79.433376,,,,,2
5448,7556,BIRCHMOUNT RD AT PARNELL AVE,,43.705327,-79.267345,,,,,1
5450,7218,SHEPPARD AVE EAST AT MIDLAND AVE,,43.785496,-79.278393,,,,,1
5451,7897,KEELE ST AT SHEPPARD AVE WEST NORTH SIDE,,43.745187,-79.486295,,,,,1
5452,2225,THE EAST MALL AT WEST DEANE VALLEY RD,,43.666899,-79.572468,,,,,2
5453,2335,EGLINTON AVE WEST AT CALEDONIA RD,,43.693177,-79.46177,,,,,1
5454,6610,125 NEPTUNE DR EAST SIDE,,43.731306,-79.439763,,,,,1
5455,9258,MARTIN GROVE RD AT ROYALCREST RD,,43.752246,-79.599103,,,,,1
5456,14273,1816 LAKE SHORE BLVD EAST,,43.664228,-79.306339,,,,,1
5457,1916,DON MILLS RD AT CLIFFWOOD RD (NORTH),,43.807061,-79.357042,,,,,1
5458,2206,THE EAST MALL AT CAPRI RD,,43.652863,-79.563408,,,,,1
5459,5257,LAWRENCE AVE EAST AT DONMILLS RD,,43.737346,-79.343215,,,,,1
5460,8602,WARDEN AVE AT SHERWOOD AVE SOUTH SIDE,,43.741919,-79.293484,,,,,1
5462,813,COLLEGE ST AT BAY ST,,43.660672,-79.386165,,,,,2
5463,11613,STEELES AVE EAST AT SHADLOCK ST,,43.834486,-79.260884,,,,,1
5464,2488,FINCH AVE EAST AT BAYVIEW AVE,,43.784734,-79.392599,,,,,1
5465,6365,2466 EGLINTON AVE EAST (RAINBOW VILLAGE),,43.734148,-79.260481,,,,,1
5466,10718,OPPOSITE 1750 BRIMLEY RD,,43.776672,-79.26351,,,,,1
5467,4155,KING ST WEST AT ATLANTIC AVE,,43.640051,-79.421415,,,,,1
5469,162,BATHURST ST AT KING ST WEST,,43.644139,-79.402833,,,,,1
5470,7714,ELLESMERE RD AT PHARMACY AVE,,43.75918,-79.310072,,,,,1
5471,430,BIRCHMOUNT RD AT LAWRENCE AVE EAST,,43.747757,-79.285096,,,,,1
